timestamp,hour,day,month,weekday,is_weekend
2023-03-28 18:04:18,18,28,3,Tuesday,0
2023-03-28 19:07:53,19,28,3,Tuesday,0
2023-03-28 21:14:00,21,28,3,Tuesday,0
2023-03-28 23:41:01,23,28,3,Tuesday,0
2023-03-28 23:45:43,23,28,3,Tuesday,0
2023-03-29 00:09:12,0,29,3,Wednesday,0
2023-03-29 01:43:59,1,29,3,Wednesday,0
2023-03-29 02:07:34,2,29,3,Wednesday,0
2023-03-29 02:14:58,2,29,3,Wednesday,0
2023-03-29 03:40:35,3,29,3,Wednesday,0
2023-03-29 04:04:08,4,29,3,Wednesday,0
2023-03-29 05:28:31,5,29,3,Wednesday,0
2023-03-29 06:03:26,6,29,3,Wednesday,0
2023-03-29 06:05:42,6,29,3,Wednesday,0
2023-03-29 06:09:08,6,29,3,Wednesday,0
2023-03-29 06:41:32,6,29,3,Wednesday,0
2023-03-29 06:55:08,6,29,3,Wednesday,0
2023-03-29 07:07:39,7,29,3,Wednesday,0
2023-03-29 07:23:26,7,29,3,Wednesday,0
2023-03-29 07:24:40,7,29,3,Wednesday,0
2023-03-29 07:43:31,7,29,3,Wednesday,0
2023-03-29 07:44:58,7,29,3,Wednesday,0
2023-03-29 07:52:44,7,29,3,Wednesday,0
2023-03-29 08:05:18,8,29,3,Wednesday,0
2023-03-29 08:18:48,8,29,3,Wednesday,0
2023-03-29 08:22:37,8,29,3,Wednesday,0
2023-03-29 08:41:20,8,29,3,Wednesday,0
2023-03-29 08:43:39,8,29,3,Wednesday,0
2023-03-29 09:13:21,9,29,3,Wednesday,0
2023-03-29 09:22:11,9,29,3,Wednesday,0
2023-03-29 09:27:26,9,29,3,Wednesday,0
2023-03-29 09:28:01,9,29,3,Wednesday,0
2023-03-29 09:41:57,9,29,3,Wednesday,0
2023-03-29 10:31:05,10,29,3,Wednesday,0
2023-03-29 10:40:33,10,29,3,Wednesday,0
2023-03-29 11:21:03,11,29,3,Wednesday,0
2023-03-29 11:22:12,11,29,3,Wednesday,0
2023-03-29 11:42:30,11,29,3,Wednesday,0
2023-03-29 11:52:30,11,29,3,Wednesday,0
2023-03-29 12:06:58,12,29,3,Wednesday,0
2023-03-29 12:24:52,12,29,3,Wednesday,0
2023-03-29 14:01:50,14,29,3,Wednesday,0
2023-03-29 14:15:04,14,29,3,Wednesday,0
2023-03-29 14:30:35,14,29,3,Wednesday,0
2023-03-29 14:43:07,14,29,3,Wednesday,0
2023-03-29 14:45:27,14,29,3,Wednesday,0
2023-03-29 14:51:46,14,29,3,Wednesday,0
2023-03-29 15:39:03,15,29,3,Wednesday,0
2023-03-29 16:15:08,16,29,3,Wednesday,0
2023-03-29 16:25:30,16,29,3,Wednesday,0
2023-03-29 16:35:05,16,29,3,Wednesday,0
2023-03-29 16:42:04,16,29,3,Wednesday,0
2023-03-29 17:09:04,17,29,3,Wednesday,0
2023-03-29 17:36:10,17,29,3,Wednesday,0
2023-03-29 17:50:47,17,29,3,Wednesday,0
2023-03-29 18:40:27,18,29,3,Wednesday,0
2023-03-29 18:46:18,18,29,3,Wednesday,0
2023-03-29 18:48:26,18,29,3,Wednesday,0
2023-03-30 00:08:30,0,30,3,Thursday,0
2023-03-30 00:15:44,0,30,3,Thursday,0
2023-03-30 04:39:13,4,30,3,Thursday,0
2023-03-30 05:11:17,5,30,3,Thursday,0
2023-03-30 06:13:09,6,30,3,Thursday,0
2023-03-30 06:47:15,6,30,3,Thursday,0
2023-03-30 06:56:23,6,30,3,Thursday,0
2023-03-30 06:58:44,6,30,3,Thursday,0
2023-03-30 07:08:02,7,30,3,Thursday,0
2023-03-30 07:09:31,7,30,3,Thursday,0
2023-03-30 08:06:31,8,30,3,Thursday,0
2023-03-30 08:09:55,8,30,3,Thursday,0
2023-03-30 08:12:51,8,30,3,Thursday,0
2023-03-30 08:24:51,8,30,3,Thursday,0
2023-03-30 08:44:04,8,30,3,Thursday,0
2023-03-30 08:45:16,8,30,3,Thursday,0
2023-03-30 08:58:33,8,30,3,Thursday,0
2023-03-30 09:06:06,9,30,3,Thursday,0
2023-03-30 09:42:35,9,30,3,Thursday,0
2023-03-30 09:57:13,9,30,3,Thursday,0
2023-03-30 10:16:27,10,30,3,Thursday,0
2023-03-30 10:25:18,10,30,3,Thursday,0
2023-03-30 10:26:21,10,30,3,Thursday,0
2023-03-30 10:28:55,10,30,3,Thursday,0
2023-03-30 10:29:53,10,30,3,Thursday,0
2023-03-30 11:02:01,11,30,3,Thursday,0
2023-03-30 11:11:27,11,30,3,Thursday,0
2023-03-30 11:36:04,11,30,3,Thursday,0
2023-03-30 11:43:31,11,30,3,Thursday,0
2023-03-30 11:50:56,11,30,3,Thursday,0
2023-03-30 12:12:01,12,30,3,Thursday,0
2023-03-30 12:22:10,12,30,3,Thursday,0
2023-03-30 12:38:19,12,30,3,Thursday,0
2023-03-30 12:44:27,12,30,3,Thursday,0
2023-03-30 13:01:52,13,30,3,Thursday,0
2023-03-30 13:48:34,13,30,3,Thursday,0
2023-03-30 14:14:55,14,30,3,Thursday,0
2023-03-30 14:22:38,14,30,3,Thursday,0
2023-03-30 14:56:21,14,30,3,Thursday,0
2023-03-30 15:04:51,15,30,3,Thursday,0
2023-03-30 15:32:54,15,30,3,Thursday,0
2023-03-30 15:42:55,15,30,3,Thursday,0
2023-03-30 15:49:17,15,30,3,Thursday,0
2023-03-30 16:34:36,16,30,3,Thursday,0
2023-03-30 16:58:15,16,30,3,Thursday,0
2023-03-30 17:36:48,17,30,3,Thursday,0
2023-03-30 17:42:40,17,30,3,Thursday,0
2023-03-30 17:54:09,17,30,3,Thursday,0
2023-03-30 18:24:24,18,30,3,Thursday,0
2023-03-30 21:20:22,21,30,3,Thursday,0
2023-03-30 23:21:49,23,30,3,Thursday,0
2023-03-31 00:07:19,0,31,3,Friday,0
2023-03-31 00:08:36,0,31,3,Friday,0
2023-03-31 02:38:14,2,31,3,Friday,0
2023-03-31 02:53:07,2,31,3,Friday,0
2023-03-31 05:58:15,5,31,3,Friday,0
2023-03-31 06:50:42,6,31,3,Friday,0
2023-03-31 07:08:48,7,31,3,Friday,0
2023-03-31 07:23:43,7,31,3,Friday,0
2023-03-31 07:36:26,7,31,3,Friday,0
2023-03-31 08:08:20,8,31,3,Friday,0
2023-03-31 08:18:37,8,31,3,Friday,0
2023-03-31 08:27:55,8,31,3,Friday,0
2023-03-31 08:36:18,8,31,3,Friday,0
2023-03-31 08:45:23,8,31,3,Friday,0
2023-03-31 08:52:43,8,31,3,Friday,0
2023-03-31 09:03:55,9,31,3,Friday,0
2023-03-31 09:07:09,9,31,3,Friday,0
2023-03-31 09:16:33,9,31,3,Friday,0
2023-03-31 09:17:55,9,31,3,Friday,0
2023-03-31 09:26:49,9,31,3,Friday,0
2023-03-31 10:00:26,10,31,3,Friday,0
2023-03-31 10:25:20,10,31,3,Friday,0
2023-03-31 10:26:40,10,31,3,Friday,0
2023-03-31 10:26:45,10,31,3,Friday,0
2023-03-31 10:31:53,10,31,3,Friday,0
2023-03-31 11:08:04,11,31,3,Friday,0
2023-03-31 11:52:51,11,31,3,Friday,0
2023-03-31 12:28:32,12,31,3,Friday,0
2023-03-31 12:28:56,12,31,3,Friday,0
2023-03-31 13:30:26,13,31,3,Friday,0
2023-03-31 13:47:20,13,31,3,Friday,0
2023-03-31 15:13:16,15,31,3,Friday,0
2023-03-31 15:39:28,15,31,3,Friday,0
2023-03-31 15:44:01,15,31,3,Friday,0
2023-03-31 16:01:19,16,31,3,Friday,0
2023-03-31 16:20:24,16,31,3,Friday,0
2023-03-31 16:31:11,16,31,3,Friday,0
2023-03-31 16:37:08,16,31,3,Friday,0
2023-03-31 16:59:48,16,31,3,Friday,0
2023-03-31 17:10:17,17,31,3,Friday,0
2023-03-31 17:27:10,17,31,3,Friday,0
2023-03-31 17:34:59,17,31,3,Friday,0
2023-03-31 17:37:49,17,31,3,Friday,0
2023-03-31 18:43:56,18,31,3,Friday,0
2023-03-31 19:14:51,19,31,3,Friday,0
2023-03-31 19:21:54,19,31,3,Friday,0
2023-03-31 19:24:39,19,31,3,Friday,0
2023-04-01 00:12:28,0,1,4,Saturday,1
2023-04-01 00:57:31,0,1,4,Saturday,1
2023-04-01 00:58:22,0,1,4,Saturday,1
2023-04-01 02:09:50,2,1,4,Saturday,1
2023-04-01 02:36:24,2,1,4,Saturday,1
2023-04-01 03:14:42,3,1,4,Saturday,1
2023-04-01 05:16:49,5,1,4,Saturday,1
2023-04-01 06:01:13,6,1,4,Saturday,1
2023-04-01 07:00:11,7,1,4,Saturday,1
2023-04-01 07:05:44,7,1,4,Saturday,1
2023-04-01 07:17:08,7,1,4,Saturday,1
2023-04-01 07:39:33,7,1,4,Saturday,1
2023-04-01 07:51:33,7,1,4,Saturday,1
2023-04-01 07:54:44,7,1,4,Saturday,1
2023-04-01 07:58:38,7,1,4,Saturday,1
2023-04-01 08:08:05,8,1,4,Saturday,1
2023-04-01 08:23:57,8,1,4,Saturday,1
2023-04-01 08:25:12,8,1,4,Saturday,1
2023-04-01 08:26:40,8,1,4,Saturday,1
2023-04-01 08:27:56,8,1,4,Saturday,1
2023-04-01 08:31:46,8,1,4,Saturday,1
2023-04-01 08:32:58,8,1,4,Saturday,1
2023-04-01 08:44:41,8,1,4,Saturday,1
2023-04-01 08:46:43,8,1,4,Saturday,1
2023-04-01 08:47:40,8,1,4,Saturday,1
2023-04-01 08:49:15,8,1,4,Saturday,1
2023-04-01 08:55:50,8,1,4,Saturday,1
2023-04-01 09:07:55,9,1,4,Saturday,1
2023-04-01 09:13:24,9,1,4,Saturday,1
2023-04-01 09:17:20,9,1,4,Saturday,1
2023-04-01 09:43:16,9,1,4,Saturday,1
2023-04-01 09:44:34,9,1,4,Saturday,1
2023-04-01 10:24:52,10,1,4,Saturday,1
2023-04-01 10:28:43,10,1,4,Saturday,1
2023-04-01 10:31:25,10,1,4,Saturday,1
2023-04-01 10:59:25,10,1,4,Saturday,1
2023-04-01 10:59:36,10,1,4,Saturday,1
2023-04-01 11:03:29,11,1,4,Saturday,1
2023-04-01 11:04:45,11,1,4,Saturday,1
2023-04-01 11:18:28,11,1,4,Saturday,1
2023-04-01 11:28:00,11,1,4,Saturday,1
2023-04-01 11:48:13,11,1,4,Saturday,1
2023-04-01 11:56:50,11,1,4,Saturday,1
2023-04-01 12:01:50,12,1,4,Saturday,1
2023-04-01 12:08:54,12,1,4,Saturday,1
2023-04-01 12:13:13,12,1,4,Saturday,1
2023-04-01 12:38:58,12,1,4,Saturday,1
2023-04-01 12:53:09,12,1,4,Saturday,1
2023-04-01 13:08:23,13,1,4,Saturday,1
2023-04-01 13:27:12,13,1,4,Saturday,1
2023-04-01 13:27:54,13,1,4,Saturday,1
2023-04-01 13:46:44,13,1,4,Saturday,1
2023-04-01 13:57:56,13,1,4,Saturday,1
2023-04-01 14:00:07,14,1,4,Saturday,1
2023-04-01 14:00:18,14,1,4,Saturday,1
2023-04-01 14:18:57,14,1,4,Saturday,1
2023-04-01 14:32:10,14,1,4,Saturday,1
2023-04-01 15:04:08,15,1,4,Saturday,1
2023-04-01 15:29:35,15,1,4,Saturday,1
2023-04-01 15:35:43,15,1,4,Saturday,1
2023-04-01 15:38:25,15,1,4,Saturday,1
2023-04-01 15:41:46,15,1,4,Saturday,1
2023-04-01 15:49:46,15,1,4,Saturday,1
2023-04-01 16:00:54,16,1,4,Saturday,1
2023-04-01 16:21:40,16,1,4,Saturday,1
2023-04-01 16:44:03,16,1,4,Saturday,1
2023-04-01 16:53:03,16,1,4,Saturday,1
2023-04-01 17:12:18,17,1,4,Saturday,1
2023-04-01 17:33:18,17,1,4,Saturday,1
2023-04-01 17:36:29,17,1,4,Saturday,1
2023-04-01 17:44:42,17,1,4,Saturday,1
2023-04-01 17:44:45,17,1,4,Saturday,1
2023-04-01 17:52:09,17,1,4,Saturday,1
2023-04-01 17:54:56,17,1,4,Saturday,1
2023-04-01 17:59:54,17,1,4,Saturday,1
2023-04-01 18:01:52,18,1,4,Saturday,1
2023-04-01 18:14:41,18,1,4,Saturday,1
2023-04-01 21:55:34,21,1,4,Saturday,1
2023-04-01 22:31:46,22,1,4,Saturday,1
2023-04-01 22:33:18,22,1,4,Saturday,1
2023-04-01 22:56:09,22,1,4,Saturday,1
2023-04-02 00:17:15,0,2,4,Sunday,1
2023-04-02 01:22:50,1,2,4,Sunday,1
2023-04-02 02:36:59,2,2,4,Sunday,1
2023-04-02 02:43:13,2,2,4,Sunday,1
2023-04-02 03:18:03,3,2,4,Sunday,1
2023-04-02 04:59:25,4,2,4,Sunday,1
2023-04-02 05:41:03,5,2,4,Sunday,1
2023-04-02 06:04:06,6,2,4,Sunday,1
2023-04-02 06:04:22,6,2,4,Sunday,1
2023-04-02 06:18:25,6,2,4,Sunday,1
2023-04-02 06:41:56,6,2,4,Sunday,1
2023-04-02 07:48:55,7,2,4,Sunday,1
2023-04-02 07:55:00,7,2,4,Sunday,1
2023-04-02 08:00:06,8,2,4,Sunday,1
2023-04-02 08:02:18,8,2,4,Sunday,1
2023-04-02 08:03:07,8,2,4,Sunday,1
2023-04-02 08:05:58,8,2,4,Sunday,1
2023-04-02 08:07:31,8,2,4,Sunday,1
2023-04-02 08:18:28,8,2,4,Sunday,1
2023-04-02 08:39:23,8,2,4,Sunday,1
2023-04-02 08:39:40,8,2,4,Sunday,1
2023-04-02 08:55:12,8,2,4,Sunday,1
2023-04-02 08:57:33,8,2,4,Sunday,1
2023-04-02 09:09:56,9,2,4,Sunday,1
2023-04-02 09:17:36,9,2,4,Sunday,1
2023-04-02 09:20:24,9,2,4,Sunday,1
2023-04-02 09:32:03,9,2,4,Sunday,1
2023-04-02 09:40:41,9,2,4,Sunday,1
2023-04-02 10:03:13,10,2,4,Sunday,1
2023-04-02 10:03:52,10,2,4,Sunday,1
2023-04-02 10:04:03,10,2,4,Sunday,1
2023-04-02 10:38:02,10,2,4,Sunday,1
2023-04-02 10:53:21,10,2,4,Sunday,1
2023-04-02 11:09:16,11,2,4,Sunday,1
2023-04-02 11:16:02,11,2,4,Sunday,1
2023-04-02 11:19:29,11,2,4,Sunday,1
2023-04-02 11:21:04,11,2,4,Sunday,1
2023-04-02 12:05:59,12,2,4,Sunday,1
2023-04-02 12:32:36,12,2,4,Sunday,1
2023-04-02 12:35:23,12,2,4,Sunday,1
2023-04-02 12:57:21,12,2,4,Sunday,1
2023-04-02 12:57:32,12,2,4,Sunday,1
2023-04-02 13:06:17,13,2,4,Sunday,1
2023-04-02 13:16:40,13,2,4,Sunday,1
2023-04-02 13:25:24,13,2,4,Sunday,1
2023-04-02 14:13:23,14,2,4,Sunday,1
2023-04-02 14:40:48,14,2,4,Sunday,1
2023-04-02 14:45:53,14,2,4,Sunday,1
2023-04-02 14:57:45,14,2,4,Sunday,1
2023-04-02 15:07:30,15,2,4,Sunday,1
2023-04-02 15:13:30,15,2,4,Sunday,1
2023-04-02 15:32:41,15,2,4,Sunday,1
2023-04-02 15:33:59,15,2,4,Sunday,1
2023-04-02 16:20:22,16,2,4,Sunday,1
2023-04-02 16:28:35,16,2,4,Sunday,1
2023-04-02 16:33:46,16,2,4,Sunday,1
2023-04-02 16:34:56,16,2,4,Sunday,1
2023-04-02 17:12:02,17,2,4,Sunday,1
2023-04-02 17:45:44,17,2,4,Sunday,1
2023-04-02 17:53:52,17,2,4,Sunday,1
2023-04-02 18:12:33,18,2,4,Sunday,1
2023-04-02 21:08:01,21,2,4,Sunday,1
2023-04-02 22:58:26,22,2,4,Sunday,1
2023-04-02 23:46:47,23,2,4,Sunday,1
2023-04-03 00:34:13,0,3,4,Monday,0
2023-04-03 02:25:42,2,3,4,Monday,0
2023-04-03 05:59:24,5,3,4,Monday,0
2023-04-03 06:30:21,6,3,4,Monday,0
2023-04-03 07:02:46,7,3,4,Monday,0
2023-04-03 07:10:24,7,3,4,Monday,0
2023-04-03 07:15:23,7,3,4,Monday,0
2023-04-03 07:20:28,7,3,4,Monday,0
2023-04-03 07:23:33,7,3,4,Monday,0
2023-04-03 07:30:44,7,3,4,Monday,0
2023-04-03 07:30:55,7,3,4,Monday,0
2023-04-03 07:37:49,7,3,4,Monday,0
2023-04-03 07:48:32,7,3,4,Monday,0
2023-04-03 07:58:42,7,3,4,Monday,0
2023-04-03 08:01:21,8,3,4,Monday,0
2023-04-03 08:05:06,8,3,4,Monday,0
2023-04-03 08:15:15,8,3,4,Monday,0
2023-04-03 08:16:22,8,3,4,Monday,0
2023-04-03 08:37:41,8,3,4,Monday,0
2023-04-03 08:45:09,8,3,4,Monday,0
2023-04-03 09:06:25,9,3,4,Monday,0
2023-04-03 09:28:22,9,3,4,Monday,0
2023-04-03 09:37:47,9,3,4,Monday,0
2023-04-03 09:49:44,9,3,4,Monday,0
2023-04-03 09:57:38,9,3,4,Monday,0
2023-04-03 10:12:42,10,3,4,Monday,0
2023-04-03 10:33:27,10,3,4,Monday,0
2023-04-03 10:33:44,10,3,4,Monday,0
2023-04-03 10:35:41,10,3,4,Monday,0
2023-04-03 10:53:24,10,3,4,Monday,0
2023-04-03 11:06:27,11,3,4,Monday,0
2023-04-03 11:34:23,11,3,4,Monday,0
2023-04-03 11:45:13,11,3,4,Monday,0
2023-04-03 13:07:05,13,3,4,Monday,0
2023-04-03 13:09:06,13,3,4,Monday,0
2023-04-03 13:20:55,13,3,4,Monday,0
2023-04-03 13:45:33,13,3,4,Monday,0
2023-04-03 14:04:37,14,3,4,Monday,0
2023-04-03 14:30:52,14,3,4,Monday,0
2023-04-03 15:10:18,15,3,4,Monday,0
2023-04-03 15:22:27,15,3,4,Monday,0
2023-04-03 15:27:51,15,3,4,Monday,0
2023-04-03 15:36:36,15,3,4,Monday,0
2023-04-03 16:12:10,16,3,4,Monday,0
2023-04-03 17:23:12,17,3,4,Monday,0
2023-04-03 17:26:04,17,3,4,Monday,0
2023-04-03 18:29:50,18,3,4,Monday,0
2023-04-03 18:41:34,18,3,4,Monday,0
2023-04-03 21:29:57,21,3,4,Monday,0
2023-04-04 00:09:50,0,4,4,Tuesday,0
2023-04-04 01:30:08,1,4,4,Tuesday,0
2023-04-04 03:40:29,3,4,4,Tuesday,0
2023-04-04 06:31:38,6,4,4,Tuesday,0
2023-04-04 07:19:27,7,4,4,Tuesday,0
2023-04-04 07:29:11,7,4,4,Tuesday,0
2023-04-04 07:58:00,7,4,4,Tuesday,0
2023-04-04 08:00:51,8,4,4,Tuesday,0
2023-04-04 08:08:55,8,4,4,Tuesday,0
2023-04-04 08:12:00,8,4,4,Tuesday,0
2023-04-04 08:30:48,8,4,4,Tuesday,0
2023-04-04 08:34:29,8,4,4,Tuesday,0
2023-04-04 08:53:00,8,4,4,Tuesday,0
2023-04-04 08:59:27,8,4,4,Tuesday,0
2023-04-04 09:37:35,9,4,4,Tuesday,0
2023-04-04 09:45:03,9,4,4,Tuesday,0
2023-04-04 10:06:15,10,4,4,Tuesday,0
2023-04-04 10:14:16,10,4,4,Tuesday,0
2023-04-04 11:24:27,11,4,4,Tuesday,0
2023-04-04 11:27:35,11,4,4,Tuesday,0
2023-04-04 11:32:21,11,4,4,Tuesday,0
2023-04-04 11:33:23,11,4,4,Tuesday,0
2023-04-04 12:35:02,12,4,4,Tuesday,0
2023-04-04 12:40:23,12,4,4,Tuesday,0
2023-04-04 12:52:17,12,4,4,Tuesday,0
2023-04-04 14:00:52,14,4,4,Tuesday,0
2023-04-04 14:13:10,14,4,4,Tuesday,0
2023-04-04 14:55:13,14,4,4,Tuesday,0
2023-04-04 14:56:46,14,4,4,Tuesday,0
2023-04-04 15:20:04,15,4,4,Tuesday,0
2023-04-04 15:21:34,15,4,4,Tuesday,0
2023-04-04 15:34:58,15,4,4,Tuesday,0
2023-04-04 15:51:47,15,4,4,Tuesday,0
2023-04-04 15:57:52,15,4,4,Tuesday,0
2023-04-04 16:10:20,16,4,4,Tuesday,0
2023-04-04 16:51:41,16,4,4,Tuesday,0
2023-04-04 17:04:43,17,4,4,Tuesday,0
2023-04-04 20:52:12,20,4,4,Tuesday,0
2023-04-04 20:55:49,20,4,4,Tuesday,0
2023-04-04 22:36:59,22,4,4,Tuesday,0
2023-04-05 00:55:45,0,5,4,Wednesday,0
2023-04-05 00:57:27,0,5,4,Wednesday,0
2023-04-05 03:08:44,3,5,4,Wednesday,0
2023-04-05 06:05:09,6,5,4,Wednesday,0
2023-04-05 06:29:58,6,5,4,Wednesday,0
2023-04-05 06:30:06,6,5,4,Wednesday,0
2023-04-05 06:30:54,6,5,4,Wednesday,0
2023-04-05 06:52:44,6,5,4,Wednesday,0
2023-04-05 07:53:59,7,5,4,Wednesday,0
2023-04-05 08:58:24,8,5,4,Wednesday,0
2023-04-05 08:59:07,8,5,4,Wednesday,0
2023-04-05 09:12:18,9,5,4,Wednesday,0
2023-04-05 09:31:13,9,5,4,Wednesday,0
2023-04-05 09:41:32,9,5,4,Wednesday,0
2023-04-05 09:48:53,9,5,4,Wednesday,0
2023-04-05 09:49:38,9,5,4,Wednesday,0
2023-04-05 09:56:43,9,5,4,Wednesday,0
2023-04-05 10:03:00,10,5,4,Wednesday,0
2023-04-05 10:12:00,10,5,4,Wednesday,0
2023-04-05 10:37:40,10,5,4,Wednesday,0
2023-04-05 10:42:28,10,5,4,Wednesday,0
2023-04-05 10:43:18,10,5,4,Wednesday,0
2023-04-05 10:46:30,10,5,4,Wednesday,0
2023-04-05 10:52:09,10,5,4,Wednesday,0
2023-04-05 11:30:50,11,5,4,Wednesday,0
2023-04-05 11:50:45,11,5,4,Wednesday,0
2023-04-05 12:48:39,12,5,4,Wednesday,0
2023-04-05 12:54:10,12,5,4,Wednesday,0
2023-04-05 13:45:54,13,5,4,Wednesday,0
2023-04-05 13:56:48,13,5,4,Wednesday,0
2023-04-05 14:07:07,14,5,4,Wednesday,0
2023-04-05 14:43:37,14,5,4,Wednesday,0
2023-04-05 14:47:48,14,5,4,Wednesday,0
2023-04-05 16:08:20,16,5,4,Wednesday,0
2023-04-05 16:17:09,16,5,4,Wednesday,0
2023-04-05 16:47:42,16,5,4,Wednesday,0
2023-04-05 17:30:30,17,5,4,Wednesday,0
2023-04-05 18:03:22,18,5,4,Wednesday,0
2023-04-05 18:04:03,18,5,4,Wednesday,0
2023-04-05 18:14:35,18,5,4,Wednesday,0
2023-04-05 18:32:18,18,5,4,Wednesday,0
2023-04-05 21:28:58,21,5,4,Wednesday,0
2023-04-05 21:30:06,21,5,4,Wednesday,0
2023-04-06 02:04:48,2,6,4,Thursday,0
2023-04-06 03:27:22,3,6,4,Thursday,0
2023-04-06 04:52:53,4,6,4,Thursday,0
2023-04-06 05:14:20,5,6,4,Thursday,0
2023-04-06 06:07:21,6,6,4,Thursday,0
2023-04-06 06:29:55,6,6,4,Thursday,0
2023-04-06 07:09:26,7,6,4,Thursday,0
2023-04-06 07:16:15,7,6,4,Thursday,0
2023-04-06 07:18:02,7,6,4,Thursday,0
2023-04-06 07:25:45,7,6,4,Thursday,0
2023-04-06 07:39:12,7,6,4,Thursday,0
2023-04-06 07:40:37,7,6,4,Thursday,0
2023-04-06 08:01:01,8,6,4,Thursday,0
2023-04-06 08:01:23,8,6,4,Thursday,0
2023-04-06 08:08:53,8,6,4,Thursday,0
2023-04-06 08:12:18,8,6,4,Thursday,0
2023-04-06 08:23:09,8,6,4,Thursday,0
2023-04-06 08:23:12,8,6,4,Thursday,0
2023-04-06 08:39:45,8,6,4,Thursday,0
2023-04-06 08:46:43,8,6,4,Thursday,0
2023-04-06 08:58:21,8,6,4,Thursday,0
2023-04-06 09:00:29,9,6,4,Thursday,0
2023-04-06 09:02:47,9,6,4,Thursday,0
2023-04-06 09:44:06,9,6,4,Thursday,0
2023-04-06 09:45:39,9,6,4,Thursday,0
2023-04-06 10:08:25,10,6,4,Thursday,0
2023-04-06 10:16:54,10,6,4,Thursday,0
2023-04-06 10:22:35,10,6,4,Thursday,0
2023-04-06 10:43:45,10,6,4,Thursday,0
2023-04-06 10:44:18,10,6,4,Thursday,0
2023-04-06 10:54:13,10,6,4,Thursday,0
2023-04-06 11:13:42,11,6,4,Thursday,0
2023-04-06 11:43:24,11,6,4,Thursday,0
2023-04-06 11:44:11,11,6,4,Thursday,0
2023-04-06 11:53:58,11,6,4,Thursday,0
2023-04-06 12:03:48,12,6,4,Thursday,0
2023-04-06 12:29:58,12,6,4,Thursday,0
2023-04-06 14:00:01,14,6,4,Thursday,0
2023-04-06 14:15:26,14,6,4,Thursday,0
2023-04-06 14:18:08,14,6,4,Thursday,0
2023-04-06 14:21:38,14,6,4,Thursday,0
2023-04-06 14:24:33,14,6,4,Thursday,0
2023-04-06 14:31:50,14,6,4,Thursday,0
2023-04-06 14:49:29,14,6,4,Thursday,0
2023-04-06 15:07:05,15,6,4,Thursday,0
2023-04-06 15:18:32,15,6,4,Thursday,0
2023-04-06 16:02:04,16,6,4,Thursday,0
2023-04-06 16:29:26,16,6,4,Thursday,0
2023-04-06 16:35:58,16,6,4,Thursday,0
2023-04-06 16:49:25,16,6,4,Thursday,0
2023-04-06 17:24:23,17,6,4,Thursday,0
2023-04-06 17:25:49,17,6,4,Thursday,0
2023-04-06 17:30:42,17,6,4,Thursday,0
2023-04-06 17:32:02,17,6,4,Thursday,0
2023-04-06 17:49:17,17,6,4,Thursday,0
2023-04-06 17:54:15,17,6,4,Thursday,0
2023-04-06 18:36:45,18,6,4,Thursday,0
2023-04-06 19:05:37,19,6,4,Thursday,0
2023-04-06 19:10:59,19,6,4,Thursday,0
2023-04-06 21:39:45,21,6,4,Thursday,0
2023-04-06 23:38:39,23,6,4,Thursday,0
2023-04-07 00:36:05,0,7,4,Friday,0
2023-04-07 04:09:01,4,7,4,Friday,0
2023-04-07 06:13:22,6,7,4,Friday,0
2023-04-07 07:01:20,7,7,4,Friday,0
2023-04-07 07:01:35,7,7,4,Friday,0
2023-04-07 07:31:44,7,7,4,Friday,0
2023-04-07 07:46:03,7,7,4,Friday,0
2023-04-07 07:49:21,7,7,4,Friday,0
2023-04-07 07:52:09,7,7,4,Friday,0
2023-04-07 07:56:37,7,7,4,Friday,0
2023-04-07 07:57:10,7,7,4,Friday,0
2023-04-07 08:05:37,8,7,4,Friday,0
2023-04-07 08:12:15,8,7,4,Friday,0
2023-04-07 08:19:25,8,7,4,Friday,0
2023-04-07 08:31:56,8,7,4,Friday,0
2023-04-07 09:24:54,9,7,4,Friday,0
2023-04-07 09:32:45,9,7,4,Friday,0
2023-04-07 09:52:16,9,7,4,Friday,0
2023-04-07 09:57:45,9,7,4,Friday,0
2023-04-07 10:13:05,10,7,4,Friday,0
2023-04-07 10:24:50,10,7,4,Friday,0
2023-04-07 10:51:09,10,7,4,Friday,0
2023-04-07 11:02:44,11,7,4,Friday,0
2023-04-07 11:08:52,11,7,4,Friday,0
2023-04-07 11:42:03,11,7,4,Friday,0
2023-04-07 11:42:47,11,7,4,Friday,0
2023-04-07 11:43:42,11,7,4,Friday,0
2023-04-07 11:53:15,11,7,4,Friday,0
2023-04-07 12:07:25,12,7,4,Friday,0
2023-04-07 12:26:40,12,7,4,Friday,0
2023-04-07 12:32:59,12,7,4,Friday,0
2023-04-07 12:41:12,12,7,4,Friday,0
2023-04-07 13:05:19,13,7,4,Friday,0
2023-04-07 13:31:57,13,7,4,Friday,0
2023-04-07 13:56:47,13,7,4,Friday,0
2023-04-07 14:33:09,14,7,4,Friday,0
2023-04-07 15:09:49,15,7,4,Friday,0
2023-04-07 15:27:23,15,7,4,Friday,0
2023-04-07 15:34:25,15,7,4,Friday,0
2023-04-07 15:44:46,15,7,4,Friday,0
2023-04-07 15:56:41,15,7,4,Friday,0
2023-04-07 16:24:15,16,7,4,Friday,0
2023-04-07 16:25:30,16,7,4,Friday,0
